"wald"	"sigma2"	"eff"
"V469"	1509.3988049314	0.70906300151884	0.045212086131329
"V470"	1587.49611831833	0.709049902780768	0.0464045838497115
"V471"	2099.55908382014	0.709005998050862	0.0471092509337197
"V472"	992.509156170094	0.709146777974901	0.0370034121650643
"V473"	1165.52965185579	0.709118414959831	0.0400046868819396
"V474"	208.945104398766	0.709286962597576	0.0122808479183195
"V475"	1978.70341578438	0.708895380348917	0.0660703671106931
"V476"	553.300603487484	0.70919192262458	0.0360281641231045
"V477"	140.164641222476	0.709296320371399	-0.00942338167064524
"V478"	387.477396009313	0.70926725720338	-0.0160740994485576
"V479"	89.6205411836622	0.709291971008363	0.0150228960862442
"V480"	108.21808300764	0.709287813694179	0.0164878976969443
"V481"	140.769614710304	0.709291727357774	0.0121315307309744
"V482"	8.4227002295698	0.709310392331731	0.00426831834003954
"V483"	1190.08177307136	0.70915683334712	-0.0317373346669029
"V484"	1585.95841032847	0.709016883123779	-0.0522751616979545
"V485"	1821.31208514241	0.709135321775081	0.0292087794192286
"V486"	27.2570796561173	0.709309305429946	0.00383993327624966
"V487"	3525.05027328879	0.708657477854148	-0.0777835866928048
"V488"	3860.12295933405	0.708615744670916	-0.0790740262134376
"V489"	2971.93786561697	0.70875360424575	-0.0722647899369529
"V490"	2164.6852654398	0.709014455737335	-0.0451129392560252
"V491"	3099.56627866715	0.708878946339195	-0.0548722423466333
"V492"	3507.47569903615	0.708657235474576	-0.0780071111906763
"V493"	4507.24668213289	0.708395450691616	-0.0963559662191085
"V494"	647.409902558973	0.709209875413866	0.0283325982005903
"V495"	705.603841254821	0.709118751685512	-0.0513258762027594
"V496"	513.915056614748	0.709172485450638	-0.0434281927866236
"V497"	299.079430991797	0.709234913013748	-0.0314792987149476
"V498"	219.774344766534	0.709254870105764	-0.0272329370526445
"V499"	2121.83751235846	0.709067677038814	-0.0374171074175969
"V500"	695.55451461772	0.709136060893812	-0.0470674267882114
"V501"	1342.7715963674	0.70908453752233	-0.0437905202910742
"V502"	69.9138061057495	0.709300874097523	0.00950434702109662
"V503"	3.37799972238869	0.709311732576138	-0.00160061981890473
"V504"	2185.28717309818	0.708779077519136	0.080427440575451
"V505"	1583.92670425149	0.708933592092843	0.0670721699464345
"V506"	2366.51220092883	0.708739155882178	0.0830792362950735
"V507"	388.335364884352	0.70926040434035	0.0185075032914554
"V508"	3635.20050424954	0.708483148105918	0.0970163535681376
"V509"	2817.6352865072	0.708876528890475	0.0578734087090456
"V510"	13180.1347603979	0.707976832089646	0.0821275444334516
"V511"	3355.99407106524	0.708890737560823	-0.0512980182956384
"V512"	693.67776247006	0.70922817175743	0.022474240707539
"V513"	136.420201160582	0.709295173566014	-0.0102438480702074
"V514"	2254.34680846478	0.708854402794049	0.0679894344332226
"V515"	547.717737634461	0.709201288801692	-0.0333898729500547
"V516"	524.230007475514	0.709193267395602	0.0365995618715182
"V517"	111.597942763636	0.70928646389203	0.0171368734128644
"V518"	192.229287959213	0.709273850212857	-0.0194695409803643
"V519"	160.590975009808	0.709290118409608	0.0122530557256642
"V520"	3663.95317836701	0.708733100604928	0.0674747169054843
"V521"	1196.95410653738	0.709075811217102	0.0481600248213929
"V522"	770.445847060789	0.709159354763268	0.0388041381928327
"V523"	166.078604268708	0.709287078499541	0.0137114847113642
"V524"	377.500021660701	0.709248239099908	-0.0231846892686975
"V525"	781.436716429741	0.709164321060354	0.0372776734440115
"V526"	0.0685899111101544	0.709312133524309	-0.000443226487996131
"V527"	0.824321937992594	0.709311951995874	-0.00153695289968848
"V528"	80.8442916808815	0.709298513458025	-0.0106889119415636
"V529"	52.6709822502149	0.709299765131675	-0.0120270420080655
"V530"	521.070900073314	0.709223739435314	-0.0272995571628467
"V531"	601.559469446276	0.709209232464781	-0.0295773205197897
"V532"	511.426417620464	0.709224565286259	-0.0272983299003142
"V533"	547.528358143795	0.709209560131532	0.030903644431763
"V534"	44.2569719114035	0.709302268465249	-0.0104685159630744
"V535"	101.494753530058	0.70928833086991	-0.0166634272266956
"V536"	7.50183343052437	0.709310381018442	-0.00455182098605231
"V537"	370.06945823264	0.709264288917986	0.0175354084933285
"V538"	559.507159096974	0.709239356934036	0.021690894748673
"V539"	1302.4945097559	0.709139127668465	0.033796045376984
"V540"	1293.18889999945	0.709143415719496	0.0330766401657192
"V541"	1421.86626615342	0.709127008366159	0.0346125674394957
"V542"	41.0870408176893	0.70930788948158	0.00468444177656057
"V543"	985.446592968045	0.709225387520821	0.0194811345168364
"V544"	6820.86687935657	0.708938290685388	0.0319200171274639
"V545"	64.3541888887729	0.709308194012832	0.00347547418880142
"V546"	262.77755001305	0.709292818094704	-0.00840500526515544
"V547"	284.501116351228	0.709291186691964	-0.00875943908383895
"V548"	309.366691267827	0.709291158093404	-0.00841150282165829
"V549"	3854.97026691899	0.709081793980092	0.0261562718355042
"V550"	31.7745698866203	0.709310249206189	0.0023765169334011
"V551"	4425.66908306	0.708872522666845	-0.0466026063869862
"V552"	5121.45070778938	0.708764002985228	-0.0540234151512865
"V553"	644.466884473217	0.709234599115032	-0.021531765899743
"V554"	1211.26822796458	0.70917824927625	-0.0271200493043719
"V555"	38.8686914615958	0.709307410047525	0.00535824050332169
"V556"	4535.17421268872	0.70880404297263	-0.0532126834639713
"V557"	0.823194283964291	0.709311999078993	0.00117227573165542
"V558"	2292.00800360739	0.708847280729411	-0.0684783406769483
"V559"	2545.48008815598	0.708794198474932	-0.0724047806891989
"V560"	66.0122813599443	0.709294537862371	-0.0152776338004113
"V561"	40.5355506609918	0.709301143895913	-0.0121833817865377
"V562"	25.6078015584963	0.709304958156566	-0.0100162213064597
"V563"	120.710404266813	0.709277225691736	-0.0224038429304637
"V564"	186.467170946222	0.709256699997002	-0.0286206856089608
"V565"	42.329784224254	0.709299875734483	-0.0132961394118973
"V566"	14.6534011473385	0.70930779097716	-0.00802542105593485
"V567"	339.335232863356	0.709212630383072	-0.038080344772797
"V568"	4.55604489971872	0.709310801774424	-0.00445157295537395
"V569"	82.8087035239289	0.709287206322198	-0.0193189455136775
"V570"	36.934637569237	0.709301085802315	-0.0128308467870604
"V571"	170.278220289896	0.70926097000729	-0.0276437973494133
"V572"	513.217366531036	0.709161014320703	-0.0470277932359289
"V573"	380.953446219607	0.709202783197484	-0.0394968305835847
"V574"	341.791418780207	0.709213560065687	-0.0375887673061251
"V575"	32.3664018955765	0.709304501153212	-0.00947542904511118
"V576"	18.1667678645455	0.709307661948236	-0.00742107839315955
"V577"	15.426400734493	0.709308296450488	-0.00691474493875454
"V578"	926.481649994528	0.709156413165808	0.0360673321210292
"V579"	85.7251789179973	0.709297142017327	0.011424123772653
"V580"	75.7858008314757	0.709298925464381	0.0107063189459483
"V581"	160.285084844203	0.709286895403291	-0.0140590182781902
"V582"	87.72954024023	0.709298404737855	-0.010342703956825
"V583"	783.634898848384	0.709209150517012	-0.025935041381481
"V584"	860.208160547757	0.709193443115639	0.0285293931500248
"V585"	198.818458837515	0.709287201048222	0.0124705290249196
"V586"	1146.86369288198	0.709156786261143	0.0323395983186019
"V587"	352.017122576246	0.709273371855988	-0.0145671485617584
"V588"	2650.35264516622	0.708955679725644	0.0488242446550957
"V589"	3540.78521467131	0.708843855443378	0.0555011358354055
"V590"	388.626277216791	0.70925179822316	-0.0215777737167623
"V591"	184.354717751549	0.709283616171781	-0.0148113977874985
"V592"	93.1168119500084	0.709297807672366	0.0104751428891287
"V593"	92.5917247561456	0.709297984654011	0.0103751731946251
"V594"	60.5044828991966	0.709302502860278	-0.00874090113513768
"V595"	0.54889431011508	0.709312061318287	0.000843549730800349
"V596"	35.5310412823405	0.709306475245351	0.00670952763885175
"V597"	5.64496992229081	0.709311392324355	-0.00224747986242518
"V598"	463.964738769344	0.709256429717919	0.018232685228148
"V599"	1109.93544069463	0.709154489690621	0.0333592118255467
"V600"	2429.28200191607	0.708981885469425	0.0472466433081531
"V601"	1827.54406266047	0.709078942854766	0.0384588649885668
"V602"	3541.42462076518	0.708800866296787	0.0605943096283791
"V603"	3751.96052397023	0.708777731243853	0.0615354853207776
"V604"	446.104875695369	0.709259922872178	0.017428312243824
"V605"	239.897149209765	0.709283242412761	0.013154146148389
"V606"	3149.5347600837	0.708894002257248	0.0525422157443241
"V607"	4825.66076251102	0.708691534294245	0.0630188184267637
"V608"	5100.96591423341	0.708676999970702	0.0627313894599435
"V609"	136.573504423859	0.709305678645113	-0.00390266569006082
"V610"	94.4509750707689	0.709305036053357	-0.00515890065551031
"V611"	1641.18755548717	0.709227901170405	0.0146582480550119
"V612"	2777.82980141343	0.709050862040272	0.0349520232220213
"V613"	1162.72649334714	0.709204555147033	0.0222415122334151
"V614"	4894.89314508211	0.708846491086126	0.046938288631361
"V615"	13008.5932550766	0.708014018395307	0.0803609078897874
"V616"	726.429207199434	0.709228843120591	-0.0217861725462538
"V617"	877.485270240006	0.709211335364509	-0.0239889430433386
"V618"	2269.92588818249	0.709004427652879	-0.0455394078979197
"V619"	2362.25175981046	0.708991194470725	-0.0465611887631915
"V620"	2082.78087168201	0.709029011207979	-0.0437418058006766
"V621"	2283.63361478672	0.709008564535127	-0.0447918921817675
"V622"	1612.77756680654	0.709093193936355	-0.0384370058324287
"V623"	2070.6428347562	0.70903188570447	-0.0434242713500373
"V624"	466.839195306086	0.709235372966935	0.02504611612424
"V625"	466.839195306086	0.709235372966935	0.02504611612424
"V626"	820.341082030813	0.709176530432259	0.0333775066547437
"V627"	705.559340446747	0.709194770065475	0.0311490412523587
"V628"	557.498469602538	0.709221063388496	0.0271915643593622
"V629"	718.039430140474	0.70919276567117	0.0314045082186884
"V630"	497.557634699547	0.709229293094637	0.0261820384785021
"V631"	764.216314710675	0.709184777978299	0.0324780244122041
"V632"	503.545586880055	0.709229583975961	0.0259345216330407
"V633"	508.45828646377	0.709229046881636	0.0259768359689106
"V634"	1236.12215132018	0.709219617208601	0.018551000716524
"V635"	1503.29931117921	0.709199840269652	0.0204178093046328
"V636"	5984.03174530582	0.708953194172357	-0.0327197239654653
"V637"	1547.77175101505	0.709197920994154	-0.0204662654557806
"V638"	525.602659655301	0.709265520401689	0.0143353116441966
"V639"	971.047053655222	0.709216104666972	0.0217250434798017
"V640"	1041.95155986668	0.709156205232552	0.0340555781648197
"V641"	930.528052452798	0.709174497301166	0.0318089993152595
"V642"	1037.65449048254	0.709158875512827	0.0335415452466535
"V643"	38.7048124767284	0.709307908221575	0.00480522038913165
"V644"	2197.53488825368	0.709083240344236	0.0344256484443315
"V645"	111.526557347013	0.709254754602824	-0.0383061724894467
"V646"	90.1181258500486	0.709265289427568	-0.0347917198064106
"V647"	104.344232425549	0.709255206032211	-0.039291089049414
"V648"	91.7236054818376	0.70926142410397	-0.037330681813809
"V649"	173.695321397111	0.709214518724365	-0.0522156152965811
"V650"	0.220482896424098	0.709312034935635	-0.00172695124860953
"V651"	135.557064737008	0.70923259290045	-0.0481628620744629
"V652"	5.12580654597406	0.709309097739981	-0.00950139357135706
"V653"	30.8759979303139	0.709293637001103	0.0234813589641379
"V654"	81.7885478218414	0.709262267837821	-0.038875434647336
"V655"	89.179219786055	0.70925696233061	-0.0411898024352304
"V656"	6.50643219950421	0.7093081222079	-0.0111286696073815
"V657"	3.17517320913085	0.709310182632114	-0.00778121994416789
"V658"	4.82539132478692	0.70930917297818	-0.00955130183623083
"V659"	158.278298813538	0.70921911119932	-0.0521262040476278
"V660"	42.2140001342403	0.709285329932298	-0.029093347441321
"V661"	63.807078977951	0.709272304080684	-0.0351576225522699
"V662"	51.9843953205699	0.709279474700401	-0.0319410182615272
"V663"	0.0396509239886203	0.709312123113675	0.000951412170046393
"V664"	11.3550238261519	0.709305319897817	0.0142850831838542
"V665"	20.2466380487632	0.709298744934123	0.0209964694468333
"V666"	38.1052873408804	0.709288094596531	0.0274650503850376
"V667"	12.153072466138	0.709304139301176	0.0161948797655216
"V668"	6.63682112050675	0.709307610343656	-0.0124191237308137
"V669"	18.93040246265	0.709299183522839	0.0210036891869972
"V670"	9.799432424607	0.709305638917341	0.0146589253752636
"V671"	3.1424872826964	0.709310112254859	-0.00810138007442076
"V672"	113.967870959028	0.709239268313966	0.048119103428346
"V673"	15.5309545027362	0.709301648930886	0.018779602733224
"V674"	4.27348049133924	0.709309240499669	0.00991914664563877
"V675"	133.438826102768	0.709220173777724	0.0561224334674542
"V676"	102.634053595414	0.709241269452459	0.0493140226168253
"V677"	69.5677993651076	0.70926314844535	0.0414077299602224
"V678"	150.399374133517	0.709210480307736	0.0584354597010561
"V679"	47.9535994747712	0.70927912732537	0.0336099239833052
"V680"	46.2420659463664	0.709280215729544	0.033098141364084
"V681"	52.0328488797473	0.709275935160451	0.035384707823641
"V682"	92.7287025503765	0.709248589633632	0.0465225939423089
"V683"	184.87306091688	0.709185111622903	0.0658599855307016
"V684"	46.766222904967	0.709279413043661	0.0337394397296063
"V685"	93.4564888724945	0.70924712010434	0.0474126084094852
"V686"	1.04317372228772	0.709311485750104	0.00458348704548652
"V687"	157.073416706269	0.709206010584617	0.0596947385233402
"V688"	114.226425608336	0.709252239955435	-0.0395092452267237
"V689"	138.045281872612	0.709241340420976	-0.0424786095200925
"V690"	0.0761210462964163	0.709312109849774	0.0010254785515939
"V691"	27.6832492356062	0.709297001496671	-0.0202915892670099
"V692"	9.45745938133161	0.709307057900852	-0.0116696554144779
"V693"	24.755605269766	0.70929980551998	-0.0174859464583932
"V694"	50.079825614633	0.709278219909746	0.0337924794857654
"V695"	115.066062807839	0.709251308623908	-0.0399768302849705
"V696"	129.798066119511	0.709243516111612	-0.0424611960953564
"V697"	15.1083458279158	0.709304136730058	-0.0145295339437669
"V698"	56.3276783794795	0.709283457327967	-0.0269446965916808
"V699"	45.9302817390614	0.709290720987118	-0.0222849347545185
"V700"	111.764674147029	0.709258663079037	-0.0356593782262737
"V701"	13.0585733771018	0.709305307655086	0.0133446350553482
"V702"	0.78160051572101	0.709311736235116	0.00329838908499473
"V703"	3.39892204189993	0.709310343805732	0.00690461525295014
"V704"	0.051504910889906	0.709312123565923	0.000820733845514381
"V705"	24.6813714899955	0.709299480538637	-0.0179732588196691
"V706"	9.5953554524044	0.709307243024748	-0.0111643033318416
"V707"	22.6222483436393	0.709300564808969	-0.0171667450644291
"V708"	57.7093190463671	0.709291572762913	-0.0190907203737781
"V709"	902.571565101985	0.709053799529344	-0.0606278787104116
"V710"	1054.83046848153	0.709014028751439	-0.064718717066426
"V711"	1410.9506996177	0.708946515746596	-0.0686373667035886
"V712"	1787.4375229455	0.708849656427911	-0.0771470394693209
"V713"	1726.65912346561	0.708920835592157	0.0664060923562206
"V714"	1670.80732731027	0.708934763933896	0.0651027798476902
"V715"	1023.13552026036	0.709087862912787	0.0494334321852182
"V716"	675.004037132041	0.709169200522031	0.038784897152981
"V717"	1684.75545971538	0.708944696250923	0.0631255273891574
"V718"	24.8674211505282	0.709307434969816	0.00666372798119427
"V719"	1819.6919482258	0.708926039560381	0.063825585846863
"V720"	1613.50833714134	0.708968079082498	0.0603974784154324
"V721"	4600.1214633243	0.708733827468655	-0.0601430480233901
"V722"	4466.81960586436	0.708747131686819	-0.0596286718286715
"V723"	2341.40424343015	0.709012876738434	-0.0436072523312694
"V724"	1469.27326928631	0.709122531078541	-0.0348732339984594
"V725"	588.697992263993	0.709236931550535	0.0218509269281302
"V726"	575.150843896626	0.709230318999949	-0.0240504271900291
"V727"	510.952809340767	0.709239387561413	-0.0226885692760547
"V728"	3041.59773937123	0.708872309140898	-0.0562418765016814
"V729"	2689.09009204908	0.708920992120568	-0.0531905769776325
"V730"	96.2294362791986	0.709300128808063	0.00863667297712267
"V731"	20.0323844022882	0.709309683397044	-0.0038840005340609
"V732"	3590.5044311783	0.709063740643295	0.0292272575837808
"V733"	301.013181705182	0.709232474386982	0.0323688412530558
"V734"	378.019260365819	0.709218632061735	0.0339032191007964
"V735"	91.508530628623	0.709286019632013	0.0192520237012328
"V736"	3.49508518938833	0.709311221753701	-0.0034992766550434
"V737"	189.756230654655	0.709263194627787	0.0250482853674861
"V738"	244.373115130916	0.709249098658368	0.0284283680156543
